problem,method,num_qubits,p,gamma,beta,approx,expectation,best_found_gamma,best_found_beta,best_found_approx,best_found_expectation,additional_info
higher_depth_maxcut,sequential,16,2,-0.2280188216315172,0.8614044372746208,0.23518537985360283,-17.366803387666167,"[-0.3800313693858621, -0.2280188216315172]","[0.5573793417659312, 0.8614044372746208]",0.23518537985360283,-17.366803387666167,graph123464_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,3,-0.17734797238006894,1.0640878342804139,0.2032106875096529,-17.996710894419444,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894]","[0.5573793417659312, 0.8614044372746208, 1.0640878342804139]",0.2032106875096529,-17.996710894419444,graph123464_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,4,-0.0760062738771724,0.9627461357775173,0.19736271822580792,-18.111916999032786,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.0760062738771724]","[0.5573793417659312, 0.8614044372746208, 1.0640878342804139, 0.9627461357775173]",0.19736271822580792,-18.111916999032786,graph123464_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,5,-0.025335424625724134,-1.266771231286207,0.19590566941404,-18.140621137116923,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.0760062738771724, -0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.0640878342804139, 0.9627461357775173, -1.266771231286207]",0.19590566941404,-18.140621137116923,graph123464_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,6,-0.025335424625724134,0.1520125477543448,0.19605365146686463,-18.137705862594927,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.0760062738771724, -0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.0640878342804139, 0.9627461357775173, -1.266771231286207, 0.1520125477543448]",0.19605365146686463,-18.137705862594927,graph123464_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,7,-0.025335424625724134,-1.0640878342804139,0.1954757218334694,-18.149091186041822,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.0760062738771724, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.0640878342804139, 0.9627461357775173, -1.266771231286207, 0.1520125477543448, -1.0640878342804139]",0.1954757218334694,-18.149091186041822,graph123464_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,8,-0.025335424625724134,-1.266771231286207,0.19595956248541443,-18.139559433383997,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.0760062738771724, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.0640878342804139, 0.9627461357775173, -1.266771231286207, 0.1520125477543448, -1.0640878342804139, -1.266771231286207]",0.19595956248541443,-18.139559433383997,graph123464_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,9,0.025335424625724134,0.05067084925144827,0.19548751648676163,-18.14885882913379,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.0760062738771724, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.0640878342804139, 0.9627461357775173, -1.266771231286207, 0.1520125477543448, -1.0640878342804139, -1.266771231286207, 0.05067084925144827]",0.19548751648676163,-18.14885882913379,graph123464_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,10,0.025335424625724134,1.469454628292,0.1958584265791213,-18.14155182992971,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.0760062738771724, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.0640878342804139, 0.9627461357775173, -1.266771231286207, 0.1520125477543448, -1.0640878342804139, -1.266771231286207, 0.05067084925144827, 1.469454628292]",0.1958584265791213,-18.14155182992971,graph123464_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,11,-0.025335424625724134,-0.05067084925144827,0.19549369978850084,-18.148737016916172,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.0760062738771724, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.0640878342804139, 0.9627461357775173, -1.266771231286207, 0.1520125477543448, -1.0640878342804139, -1.266771231286207, 0.05067084925144827, 1.469454628292, -0.05067084925144827]",0.19549369978850084,-18.148737016916172,graph123464_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,12,-0.025335424625724134,-1.3681129297891035,0.19580598265209975,-18.142584985243893,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.0760062738771724, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.0640878342804139, 0.9627461357775173, -1.266771231286207, 0.1520125477543448, -1.0640878342804139, -1.266771231286207, 0.05067084925144827, 1.469454628292, -0.05067084925144827, -1.3681129297891035]",0.19580598265209975,-18.142584985243893,graph123464_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,13,0.025335424625724134,-0.05067084925144827,0.19550000529032655,-18.148612797333662,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.0760062738771724, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.0640878342804139, 0.9627461357775173, -1.266771231286207, 0.1520125477543448, -1.0640878342804139, -1.266771231286207, 0.05067084925144827, 1.469454628292, -0.05067084925144827, -1.3681129297891035, -0.05067084925144827]",0.19550000529032655,-18.148612797333662,graph123464_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,14,-0.025335424625724134,-0.1520125477543448,0.19579143742401314,-18.14287152899733,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.0760062738771724, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.0640878342804139, 0.9627461357775173, -1.266771231286207, 0.1520125477543448, -1.0640878342804139, -1.266771231286207, 0.05067084925144827, 1.469454628292, -0.05067084925144827, -1.3681129297891035, -0.05067084925144827, -0.1520125477543448]",0.19579143742401314,-18.14287152899733,graph123464_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,15,0.025335424625724134,-0.05067084925144827,0.19550349321551974,-18.14854408454548,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.0760062738771724, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.0640878342804139, 0.9627461357775173, -1.266771231286207, 0.1520125477543448, -1.0640878342804139, -1.266771231286207, 0.05067084925144827, 1.469454628292, -0.05067084925144827, -1.3681129297891035, -0.05067084925144827, -0.1520125477543448, -0.05067084925144827]",0.19550349321551974,-18.14854408454548,graph123464_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,16,-0.025335424625724134,-0.05067084925144827,0.19578066188176216,-18.14308380922446,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.0760062738771724, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.0640878342804139, 0.9627461357775173, -1.266771231286207, 0.1520125477543448, -1.0640878342804139, -1.266771231286207, 0.05067084925144827, 1.469454628292, -0.05067084925144827, -1.3681129297891035, -0.05067084925144827, -0.1520125477543448, -0.05067084925144827, -0.05067084925144827]",0.19578066188176216,-18.14308380922446,graph123464_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,17,0.025335424625724134,0.05067084925144827,0.195508257827447,-18.148450220786373,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.0760062738771724, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.0640878342804139, 0.9627461357775173, -1.266771231286207, 0.1520125477543448, -1.0640878342804139, -1.266771231286207, 0.05067084925144827, 1.469454628292, -0.05067084925144827, -1.3681129297891035, -0.05067084925144827, -0.1520125477543448, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827]",0.195508257827447,-18.148450220786373,graph123464_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,18,-0.025335424625724134,0.05067084925144827,0.19576891693637677,-18.143315186877295,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.0760062738771724, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.0640878342804139, 0.9627461357775173, -1.266771231286207, 0.1520125477543448, -1.0640878342804139, -1.266771231286207, 0.05067084925144827, 1.469454628292, -0.05067084925144827, -1.3681129297891035, -0.05067084925144827, -0.1520125477543448, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827, 0.05067084925144827]",0.19576891693637677,-18.143315186877295,graph123464_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,19,0.025335424625724134,-0.05067084925144827,0.19551208273335433,-18.148374869414177,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.0760062738771724, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.0640878342804139, 0.9627461357775173, -1.266771231286207, 0.1520125477543448, -1.0640878342804139, -1.266771231286207, 0.05067084925144827, 1.469454628292, -0.05067084925144827, -1.3681129297891035, -0.05067084925144827, -0.1520125477543448, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827]",0.19551208273335433,-18.148374869414177,graph123464_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,20,-0.025335424625724134,-0.05067084925144827,0.1957584723035479,-18.143520948126017,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.0760062738771724, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.0640878342804139, 0.9627461357775173, -1.266771231286207, 0.1520125477543448, -1.0640878342804139, -1.266771231286207, 0.05067084925144827, 1.469454628292, -0.05067084925144827, -1.3681129297891035, -0.05067084925144827, -0.1520125477543448, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827, -0.05067084925144827]",0.1957584723035479,-18.143520948126017,graph123464_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,21,0.025335424625724134,0.05067084925144827,0.19551718414723626,-18.14827437059265,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.0760062738771724, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.0640878342804139, 0.9627461357775173, -1.266771231286207, 0.1520125477543448, -1.0640878342804139, -1.266771231286207, 0.05067084925144827, 1.469454628292, -0.05067084925144827, -1.3681129297891035, -0.05067084925144827, -0.1520125477543448, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827]",0.19551718414723626,-18.14827437059265,graph123464_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,10,1,-0.3293605201344138,0.5573793417659312,0.2556749925522988,-9.92622009932988,[-0.3293605201344138],[0.5573793417659312],0.2556749925522988,-9.92622009932988,graph123465_32x32scan_10qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,10,2,-0.2280188216315172,1.0640878342804139,0.20557424633313656,-10.528542075365666,"[-0.3293605201344138, -0.2280188216315172]","[0.5573793417659312, 1.0640878342804139]",0.20557424633313656,-10.528542075365666,graph123465_32x32scan_10qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,10,3,-0.12667712312862067,1.0640878342804139,0.1771298959419527,-10.870506190225882,"[-0.3293605201344138, -0.2280188216315172, -0.12667712312862067]","[0.5573793417659312, 1.0640878342804139, 1.0640878342804139]",0.1771298959419527,-10.870506190225882,graph123465_32x32scan_10qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,10,4,0.025335424625724134,0.7600627387717243,0.1760700530758974,-10.883247849732856,"[-0.3293605201344138, -0.2280188216315172, -0.12667712312862067, 0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 1.0640878342804139, 0.7600627387717243]",0.1760700530758974,-10.883247849732856,graph123465_32x32scan_10qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,10,5,-0.025335424625724134,-1.3681129297891035,0.17626122055914634,-10.880949593021057,"[-0.3293605201344138, -0.2280188216315172, -0.12667712312862067, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 1.0640878342804139, 0.7600627387717243, -1.3681129297891035]",0.17626122055914634,-10.880949593021057,graph123465_32x32scan_10qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,10,6,0.025335424625724134,0.05067084925144827,0.17607638720158153,-10.88317169950783,"[-0.3293605201344138, -0.2280188216315172, -0.12667712312862067, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 1.0640878342804139, 0.7600627387717243, -1.3681129297891035, 0.05067084925144827]",0.17607638720158153,-10.88317169950783,graph123465_32x32scan_10qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,10,7,-0.025335424625724134,0.1520125477543448,0.17623411428269847,-10.881275470522395,"[-0.3293605201344138, -0.2280188216315172, -0.12667712312862067, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 1.0640878342804139, 0.7600627387717243, -1.3681129297891035, 0.05067084925144827, 0.1520125477543448]",0.17623411428269847,-10.881275470522395,graph123465_32x32scan_10qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,10,8,0.025335424625724134,-0.05067084925144827,0.1760847785148678,-10.883070817329788,"[-0.3293605201344138, -0.2280188216315172, -0.12667712312862067, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 1.0640878342804139, 0.7600627387717243, -1.3681129297891035, 0.05067084925144827, 0.1520125477543448, -0.05067084925144827]",0.1760847785148678,-10.883070817329788,graph123465_32x32scan_10qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,10,9,-0.025335424625724134,-0.1520125477543448,0.17620639151742956,-10.881608759585294,"[-0.3293605201344138, -0.2280188216315172, -0.12667712312862067, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 1.0640878342804139, 0.7600627387717243, -1.3681129297891035, 0.05067084925144827, 0.1520125477543448, -0.05067084925144827, -0.1520125477543448]",0.17620639151742956,-10.881608759585294,graph123465_32x32scan_10qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,10,10,0.025335424625724134,0.05067084925144827,0.1760935254792526,-10.882965659437538,"[-0.3293605201344138, -0.2280188216315172, -0.12667712312862067, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 1.0640878342804139, 0.7600627387717243, -1.3681129297891035, 0.05067084925144827, 0.1520125477543448, -0.05067084925144827, -0.1520125477543448, 0.05067084925144827]",0.1760935254792526,-10.882965659437538,graph123465_32x32scan_10qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,10,11,-0.025335424625724134,0.1520125477543448,0.17618170517344148,-10.881905544136705,"[-0.3293605201344138, -0.2280188216315172, -0.12667712312862067, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 1.0640878342804139, 0.7600627387717243, -1.3681129297891035, 0.05067084925144827, 0.1520125477543448, -0.05067084925144827, -0.1520125477543448, 0.05067084925144827, 0.1520125477543448]",0.17618170517344148,-10.881905544136705,graph123465_32x32scan_10qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,10,12,0.025335424625724134,0.05067084925144827,0.1761005917556139,-10.882880707139172,"[-0.3293605201344138, -0.2280188216315172, -0.12667712312862067, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 1.0640878342804139, 0.7600627387717243, -1.3681129297891035, 0.05067084925144827, 0.1520125477543448, -0.05067084925144827, -0.1520125477543448, 0.05067084925144827, 0.1520125477543448, 0.05067084925144827]",0.1761005917556139,-10.882880707139172,graph123465_32x32scan_10qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,10,13,-0.025335424625724134,0.1520125477543448,0.17616799498574448,-10.882070370970009,"[-0.3293605201344138, -0.2280188216315172, -0.12667712312862067, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 1.0640878342804139, 0.7600627387717243, -1.3681129297891035, 0.05067084925144827, 0.1520125477543448, -0.05067084925144827, -0.1520125477543448, 0.05067084925144827, 0.1520125477543448, 0.05067084925144827, 0.1520125477543448]",0.17616799498574448,-10.882070370970009,graph123465_32x32scan_10qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,10,14,0.025335424625724134,0.05067084925144827,0.17610193852412168,-10.88286451599772,"[-0.3293605201344138, -0.2280188216315172, -0.12667712312862067, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 1.0640878342804139, 0.7600627387717243, -1.3681129297891035, 0.05067084925144827, 0.1520125477543448, -0.05067084925144827, -0.1520125477543448, 0.05067084925144827, 0.1520125477543448, 0.05067084925144827, 0.1520125477543448, 0.05067084925144827]",0.17610193852412168,-10.88286451599772,graph123465_32x32scan_10qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,10,15,-0.025335424625724134,0.05067084925144827,0.17616203377523335,-10.8821420379284,"[-0.3293605201344138, -0.2280188216315172, -0.12667712312862067, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 1.0640878342804139, 0.7600627387717243, -1.3681129297891035, 0.05067084925144827, 0.1520125477543448, -0.05067084925144827, -0.1520125477543448, 0.05067084925144827, 0.1520125477543448, 0.05067084925144827, 0.1520125477543448, 0.05067084925144827, 0.05067084925144827]",0.17616203377523335,-10.8821420379284,graph123465_32x32scan_10qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,10,16,0.025335424625724134,-0.05067084925144827,0.1761092092949262,-10.882777105223056,"[-0.3293605201344138, -0.2280188216315172, -0.12667712312862067, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 1.0640878342804139, 0.7600627387717243, -1.3681129297891035, 0.05067084925144827, 0.1520125477543448, -0.05067084925144827, -0.1520125477543448, 0.05067084925144827, 0.1520125477543448, 0.05067084925144827, 0.1520125477543448, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827]",0.1761092092949262,-10.882777105223056,graph123465_32x32scan_10qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,10,17,-0.025335424625724134,-0.05067084925144827,0.17615053259625618,-10.882280307582468,"[-0.3293605201344138, -0.2280188216315172, -0.12667712312862067, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 1.0640878342804139, 0.7600627387717243, -1.3681129297891035, 0.05067084925144827, 0.1520125477543448, -0.05067084925144827, -0.1520125477543448, 0.05067084925144827, 0.1520125477543448, 0.05067084925144827, 0.1520125477543448, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827, -0.05067084925144827]",0.17615053259625618,-10.882280307582468,graph123465_32x32scan_10qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,10,18,0.025335424625724134,0.05067084925144827,0.1761108339398282,-10.882757573391665,"[-0.3293605201344138, -0.2280188216315172, -0.12667712312862067, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 1.0640878342804139, 0.7600627387717243, -1.3681129297891035, 0.05067084925144827, 0.1520125477543448, -0.05067084925144827, -0.1520125477543448, 0.05067084925144827, 0.1520125477543448, 0.05067084925144827, 0.1520125477543448, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827]",0.1761108339398282,-10.882757573391665,graph123465_32x32scan_10qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,10,19,-0.025335424625724134,0.05067084925144827,0.17614485320719792,-10.882348586422573,"[-0.3293605201344138, -0.2280188216315172, -0.12667712312862067, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 1.0640878342804139, 0.7600627387717243, -1.3681129297891035, 0.05067084925144827, 0.1520125477543448, -0.05067084925144827, -0.1520125477543448, 0.05067084925144827, 0.1520125477543448, 0.05067084925144827, 0.1520125477543448, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827, 0.05067084925144827]",0.17614485320719792,-10.882348586422573,graph123465_32x32scan_10qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,10,20,0.025335424625724134,-0.05067084925144827,0.17611838282092343,-10.882666819115107,"[-0.3293605201344138, -0.2280188216315172, -0.12667712312862067, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 1.0640878342804139, 0.7600627387717243, -1.3681129297891035, 0.05067084925144827, 0.1520125477543448, -0.05067084925144827, -0.1520125477543448, 0.05067084925144827, 0.1520125477543448, 0.05067084925144827, 0.1520125477543448, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827]",0.17611838282092343,-10.882666819115107,graph123465_32x32scan_10qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,10,21,-0.025335424625724134,-0.05067084925144827,0.17613363346678843,-10.882483472561484,"[-0.3293605201344138, -0.2280188216315172, -0.12667712312862067, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 1.0640878342804139, 0.7600627387717243, -1.3681129297891035, 0.05067084925144827, 0.1520125477543448, -0.05067084925144827, -0.1520125477543448, 0.05067084925144827, 0.1520125477543448, 0.05067084925144827, 0.1520125477543448, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827, -0.05067084925144827]",0.17613363346678843,-10.882483472561484,graph123465_32x32scan_10qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,12,1,-0.3293605201344138,0.5573793417659312,0.23758365012051846,-11.752910505128318,[-0.3293605201344138],[0.5573793417659312],0.23758365012051846,-11.752910505128318,graph123465_32x32scan_12qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,12,2,-0.2280188216315172,1.266771231286207,0.17046709963100834,-12.670201934551018,"[-0.3293605201344138, -0.2280188216315172]","[0.5573793417659312, 1.266771231286207]",0.17046709963100834,-12.670201934551018,graph123465_32x32scan_12qubits_p1to21_maxcut_symmetry
